message_id,group_id,session_id,student_id,timestamp,text
M05466,G11,studio_7,S105,2026-10-22T16:55:29,right can you say more about that
M05467,G24,studio_7,S048,2026-10-22T16:55:30,yeah i'm adding the example to the doc sorry if that is obvious
M05468,G02,studio_7,S019,2026-10-22T16:55:52,alright my read is an eight am class fights most undergrad circadian rhythms lol
M05469,G21,studio_7,S085,2026-10-22T16:55:55,ok should we outline first does that track
M05470,G24,studio_7,S060,2026-10-22T16:56:00,yeah my read is sleep advice assumes a schedule many students do not control right
M05471,G12,studio_7,S084,2026-10-22T16:56:03,so consolidation is part of learning not a break from it if that works for everyone
M05472,G14,studio_7,S104,2026-10-22T16:56:12,"oh from the reading, the last two hours of studying cost more than they return or am i off"
M05473,G12,studio_7,S013,2026-10-22T16:56:12,oh fixed wake time helped me more than total hours did?
M05474,G11,studio_7,S092,2026-10-22T16:56:30,oh moving the reading into the doc now right
M05475,G11,studio_7,S092,2026-10-22T16:56:47,i lost the question again sorry?
M05476,G22,studio_7,S110,2026-10-22T16:57:09,"counterpoint, an eight am class fights most undergrad circadian rhythms or am i off"
M05477,G22,studio_7,S096,2026-10-22T16:57:10,so let's split this fifteen ways if that works for everyone
M05478,G16,studio_7,S080,2026-10-22T16:57:11,hmm i missed that last bit
M05479,G22,studio_7,S096,2026-10-22T16:57:12,right are we answering question three or the next one if that works for everyone
M05480,G03,studio_7,S055,2026-10-22T16:57:17,"right for the doc, fixed wake time helped me more than total hours did right"
M05481,G09,studio_7,S067,2026-10-22T16:57:34,"wait from the reading, one more hour of studying versus one more sleep cycle is the real tradeoff"
M05482,G16,studio_7,S052,2026-10-22T16:57:37,yeah i'll take part 1
M05483,G06,studio_7,S053,2026-10-22T16:57:46,oh thanks for waiting
M05484,G02,studio_7,S017,2026-10-22T16:58:03,wait who wants to present back
M05485,G17,studio_7,S099,2026-10-22T16:58:09,consolidation is part of learning not a break from it lol
M05486,G04,studio_7,S050,2026-10-22T16:58:11,yeah this is fun actually
M05487,G14,studio_7,S031,2026-10-22T16:58:12,"oh not sure, but the last two hours of studying cost more than they return sorry if that is obvious"
M05488,G07,studio_7,S001,2026-10-22T16:58:12,so i think consolidation is part of learning not a break from it
M05489,G04,studio_7,S102,2026-10-22T16:58:22,ok someone should own part 2
M05490,G16,studio_7,S052,2026-10-22T16:58:26,alright nice lol
M05491,G20,studio_7,S113,2026-10-22T16:58:37,hey so attention lapses show up before you feel tired does that track
M05492,G03,studio_7,S037,2026-10-22T16:58:43,hey i think fixed wake time helped me more than total hours did
M05493,G20,studio_7,S089,2026-10-22T16:58:46,alright sorry can you repeat that sorry if that is obvious
M05494,G02,studio_7,S120,2026-10-22T16:58:57,love that
M05495,G02,studio_7,S019,2026-10-22T16:59:00,can you give an example if that works for everyone
M05496,G06,studio_7,S045,2026-10-22T16:59:03,i'm adding the transcript to the doc
M05497,G04,studio_7,S050,2026-10-22T16:59:15,hey we should be careful about collecting sleep data at all or am i off
M05498,G18,studio_7,S075,2026-10-22T16:59:16,oh we should be careful about collecting sleep data at all
M05499,G10,studio_7,S078,2026-10-22T16:59:23,wait we have fifteen minutes left or am i off
M05500,G18,studio_7,S075,2026-10-22T16:59:37,oh my wifi dropped sorry
M05501,G09,studio_7,S067,2026-10-22T16:59:37,hmm we have five minutes left?
M05502,G11,studio_7,S092,2026-10-22T16:59:43,alright putting the reading at the top of the doc
M05503,G05,studio_7,S043,2026-10-22T16:59:57,right should we outline first if that works for everyone
M05504,G20,studio_7,S113,2026-10-22T16:59:57,oh fair enough
M05505,G07,studio_7,S001,2026-10-22T17:00:09,can someone paste the doc link does that track
M05506,G16,studio_7,S070,2026-10-22T17:00:19,hey i think consolidation is part of learning not a break from it
M05507,G08,studio_7,S021,2026-10-22T17:00:24,"from the reading, one more hour of studying versus one more sleep cycle is the real tradeoff if that works for everyone"
M05508,G17,studio_7,S086,2026-10-22T17:00:31,ok nice
M05509,G20,studio_7,S117,2026-10-22T17:00:34,"counterpoint, the last two hours of studying cost more than they return or am i off"
M05510,G02,studio_7,S017,2026-10-22T17:00:38,alright i can present if nobody else wants to
M05511,G23,studio_7,S024,2026-10-22T17:00:51,"right counterpoint, framing sleep as a study strategy landed better with my students does that track"
M05512,G24,studio_7,S060,2026-10-22T17:01:01,"for the doc, fixed wake time helped me more than total hours did"
M05513,G17,studio_7,S062,2026-10-22T17:01:49,honestly framing sleep as a study strategy landed better with my students what do you think
M05514,G04,studio_7,S002,2026-10-22T17:01:56,right i can present if nobody else wants to lol
M05515,G20,studio_7,S117,2026-10-22T17:01:57,so this is fun actually
M05516,G12,studio_7,S057,2026-10-22T17:02:06,so the last two hours of studying cost more than they return right
M05517,G06,studio_7,S073,2026-10-22T17:02:19,alright moving the doc link into the doc now right
M05518,G16,studio_7,S052,2026-10-22T17:02:19,hmm i'll write up the last section
M05519,G06,studio_7,S045,2026-10-22T17:02:21,so what does that term mean again does that track
M05520,G15,studio_7,S032,2026-10-22T17:02:22,alright i lost our notes again sorry what do you think
M05521,G03,studio_7,S100,2026-10-22T17:02:25,ok honestly the last two hours of studying cost more than they return
M05522,G01,studio_7,S056,2026-10-22T17:02:26,alright should we outline first what do you think
M05523,G08,studio_7,S088,2026-10-22T17:02:29,right can you give an example or am i off
M05524,G06,studio_7,S073,2026-10-22T17:02:30,"wait counterpoint, fixed wake time helped me more than total hours did"
M05525,G08,studio_7,S047,2026-10-22T17:02:30,ok can someone paste the reading if that works for everyone
M05526,G07,studio_7,S010,2026-10-22T17:02:32,right i'll write up the wrap up right
M05527,G19,studio_7,S003,2026-10-22T17:02:52,yeah i can reorganize the doc
M05528,G16,studio_7,S109,2026-10-22T17:03:00,are we answering question twenty or the next one or am i off
M05529,G12,studio_7,S013,2026-10-22T17:03:01,hey i'm not sure i follow right
M05530,G16,studio_7,S070,2026-10-22T17:03:20,so where is that in the reading or am i off
M05531,G13,studio_7,S091,2026-10-22T17:03:36,i'm following now
M05532,G22,studio_7,S096,2026-10-22T17:03:48,hey hold on let me reread the transcript
M05533,G13,studio_7,S012,2026-10-22T17:03:52,alright that is a great way to put it or am i off
M05534,G15,studio_7,S014,2026-10-22T17:04:03,hmm putting the example at the top of the doc if that works for everyone
M05535,G11,studio_7,S105,2026-10-22T17:04:06,so my read is sleep advice assumes a schedule many students do not control
M05536,G05,studio_7,S043,2026-10-22T17:04:11,yeah maybe an eight am class fights most undergrad circadian rhythms right
M05537,G18,studio_7,S075,2026-10-22T17:04:11,right can someone paste the example or am i off
M05538,G17,studio_7,S016,2026-10-22T17:04:14,hey can someone paste the prompt or am i off
M05539,G11,studio_7,S081,2026-10-22T17:04:24,hey who wants to present back
M05540,G20,studio_7,S112,2026-10-22T17:04:29,maybe we should be careful about collecting sleep data at all right
M05541,G01,studio_7,S038,2026-10-22T17:04:42,hmm sleep advice assumes a schedule many students do not control lol
M05542,G22,studio_7,S093,2026-10-22T17:04:51,yeah no worries
M05543,G13,studio_7,S061,2026-10-22T17:04:54,"hey for the doc, an eight am class fights most undergrad circadian rhythms"
M05544,G10,studio_7,S015,2026-10-22T17:05:01,right sleep advice assumes a schedule many students do not control
M05545,G06,studio_7,S073,2026-10-22T17:05:02,yeah someone should own the summary or am i off
M05546,G16,studio_7,S080,2026-10-22T17:05:19,wait this is fun actually or am i off
M05547,G07,studio_7,S044,2026-10-22T17:05:39,"for the doc, consolidation is part of learning not a break from it?"
M05548,G24,studio_7,S028,2026-10-22T17:05:39,this is fun actually
M05549,G08,studio_7,S047,2026-10-22T17:06:03,hey running two minutes late
M05550,G15,studio_7,S006,2026-10-22T17:06:09,hey maybe the last two hours of studying cost more than they return
M05551,G02,studio_7,S120,2026-10-22T17:06:09,alright what does that term mean again?
M05552,G23,studio_7,S049,2026-10-22T17:06:25,hey can you say more about that does that track
M05553,G08,studio_7,S068,2026-10-22T17:06:40,right an eight am class fights most undergrad circadian rhythms or am i off
M05554,G07,studio_7,S044,2026-10-22T17:06:56,hmm do you mean the example or the other one if that works for everyone
M05555,G18,studio_7,S069,2026-10-22T17:07:01,yeah hold on let me reread the rubric
M05556,G01,studio_7,S038,2026-10-22T17:07:02,where is that in the slide
M05557,G22,studio_7,S110,2026-10-22T17:07:09,oh let's each take three minutes to write first
M05558,G24,studio_7,S041,2026-10-22T17:07:09,hey maybe sleep advice assumes a schedule many students do not control if that works for everyone
M05559,G06,studio_7,S045,2026-10-22T17:07:27,maybe fixed wake time helped me more than total hours did
M05560,G15,studio_7,S006,2026-10-22T17:07:48,right let's timebox this to five minutes?
M05561,G15,studio_7,S006,2026-10-22T17:07:50,"so counterpoint, we should be careful about collecting sleep data at all"
M05562,G12,studio_7,S057,2026-10-22T17:07:53,yeah my wifi dropped sorry
M05563,G15,studio_7,S032,2026-10-22T17:07:56,hmm yes exactly
M05564,G02,studio_7,S019,2026-10-22T17:08:08,alright can someone paste the table
M05565,G19,studio_7,S003,2026-10-22T17:08:31,we should be careful about collecting sleep data at all or am i off
M05566,G20,studio_7,S113,2026-10-22T17:08:32,ok i'm following now?
M05567,G09,studio_7,S029,2026-10-22T17:08:45,hey that made me laugh right
M05568,G20,studio_7,S117,2026-10-22T17:08:53,hi all
M05569,G11,studio_7,S046,2026-10-22T17:09:12,"from the reading, one more hour of studying versus one more sleep cycle is the real tradeoff sorry if that is obvious"
M05570,G05,studio_7,S025,2026-10-22T17:09:13,so attention lapses show up before you feel tired
M05571,G15,studio_7,S034,2026-10-22T17:09:20,so an eight am class fights most undergrad circadian rhythms
M05572,G07,studio_7,S071,2026-10-22T17:09:23,hmm where is that in our notes
M05573,G05,studio_7,S118,2026-10-22T17:09:26,hmm yes exactly
M05574,G16,studio_7,S109,2026-10-22T17:09:32,is that the same as what we said before right
M05575,G16,studio_7,S007,2026-10-22T17:09:36,oh oh interesting
M05576,G16,studio_7,S052,2026-10-22T17:09:38,hmm i missed that last bit?
M05577,G16,studio_7,S070,2026-10-22T17:09:43,yeah sorry can you repeat that
M05578,G13,studio_7,S072,2026-10-22T17:09:52,"yeah not sure, but the last two hours of studying cost more than they return"
M05579,G19,studio_7,S066,2026-10-22T17:10:02,yeah i think consolidation is part of learning not a break from it what do you think
M05580,G16,studio_7,S080,2026-10-22T17:10:19,nice
M05581,G01,studio_7,S038,2026-10-22T17:10:34,right maybe the last two hours of studying cost more than they return sorry if that is obvious
M05582,G18,studio_7,S069,2026-10-22T17:10:38,right an eight am class fights most undergrad circadian rhythms does that track
M05583,G04,studio_7,S002,2026-10-22T17:10:43,what does that term mean again what do you think
M05584,G23,studio_7,S114,2026-10-22T17:11:06,"hmm not sure, but sleep advice assumes a schedule many students do not control does that track"
M05585,G11,studio_7,S092,2026-10-22T17:11:21,oh hold on let me reread our notes
M05586,G22,studio_7,S093,2026-10-22T17:11:36,honestly sleep advice assumes a schedule many students do not control lol
M05587,G23,studio_7,S114,2026-10-22T17:11:37,wait my read is consolidation is part of learning not a break from it
M05588,G06,studio_7,S045,2026-10-22T17:11:53,hmm putting the reading at the top of the doc?
M05589,G03,studio_7,S023,2026-10-22T17:12:08,i'll write up the definitions?
M05590,G20,studio_7,S113,2026-10-22T17:12:08,right agreed
M05591,G16,studio_7,S070,2026-10-22T17:12:09,ok i'm following now
M05592,G12,studio_7,S059,2026-10-22T17:12:23,so do you mean the doc link or the other one
M05593,G12,studio_7,S059,2026-10-22T17:12:33,right does everyone have the question open right
M05594,G22,studio_7,S097,2026-10-22T17:12:38,right nice
M05595,G18,studio_7,S069,2026-10-22T17:12:40,"hey from the reading, sleep advice assumes a schedule many students do not control"
M05596,G19,studio_7,S018,2026-10-22T17:12:59,i lost the slide again sorry lol
M05597,G05,studio_7,S051,2026-10-22T17:13:02,wait does everyone have the rubric open sorry if that is obvious
M05598,G17,studio_7,S035,2026-10-22T17:13:06,yeah that is a great way to put it if that works for everyone
M05599,G24,studio_7,S028,2026-10-22T17:13:22,"yeah from the reading, an eight am class fights most undergrad circadian rhythms right"
M05600,G20,studio_7,S112,2026-10-22T17:13:22,oh my read is attention lapses show up before you feel tired what do you think
M05601,G16,studio_7,S007,2026-10-22T17:13:24,ok i lost the prompt again sorry
M05602,G19,studio_7,S018,2026-10-22T17:13:27,right yes exactly or am i off
M05603,G10,studio_7,S083,2026-10-22T17:13:29,i lost the prompt again sorry?
M05604,G10,studio_7,S015,2026-10-22T17:13:31,hmm so attention lapses show up before you feel tired what do you think
M05605,G20,studio_7,S112,2026-10-22T17:13:48,ok i'll write up the definitions what do you think
M05606,G05,studio_7,S118,2026-10-22T17:13:56,alright does everyone have the slide open
M05607,G03,studio_7,S100,2026-10-22T17:13:59,oh brb one sec sorry if that is obvious
M05608,G22,studio_7,S096,2026-10-22T17:14:03,yeah sorry can you repeat that sorry if that is obvious
M05609,G11,studio_7,S081,2026-10-22T17:14:03,ok what does that term mean again or am i off
M05610,G01,studio_7,S030,2026-10-22T17:14:10,"yeah not sure, but one more hour of studying versus one more sleep cycle is the real tradeoff sorry if that is obvious"
M05611,G04,studio_7,S050,2026-10-22T17:14:15,alright maybe sleep advice assumes a schedule many students do not control sorry if that is obvious
M05612,G19,studio_7,S042,2026-10-22T17:14:20,right who wants to present back
M05613,G19,studio_7,S042,2026-10-22T17:14:20,sorry can you repeat that does that track
M05614,G09,studio_7,S082,2026-10-22T17:14:21,so i'm back right
M05615,G23,studio_7,S040,2026-10-22T17:14:25,right let's each take fifteen minutes to write first what do you think
M05616,G13,studio_7,S022,2026-10-22T17:14:26,alright honestly attention lapses show up before you feel tired
M05617,G12,studio_7,S057,2026-10-22T17:14:27,right we have four minutes left
M05618,G23,studio_7,S040,2026-10-22T17:14:28,alright putting the reading at the top of the doc if that works for everyone
M05619,G18,studio_7,S075,2026-10-22T17:14:33,right i'm adding the reading to the doc right
M05620,G14,studio_7,S039,2026-10-22T17:14:33,alright maybe the last two hours of studying cost more than they return?
M05621,G22,studio_7,S097,2026-10-22T17:14:35,same here honestly
M05622,G15,studio_7,S006,2026-10-22T17:14:46,wait my read is framing sleep as a study strategy landed better with my students if that works for everyone
M05623,G03,studio_7,S100,2026-10-22T17:15:11,wait i can present if nobody else wants to?
M05624,G22,studio_7,S093,2026-10-22T17:15:15,hey my read is attention lapses show up before you feel tired does that track
M05625,G16,studio_7,S070,2026-10-22T17:15:29,alright putting the rubric at the top of the doc
M05626,G10,studio_7,S078,2026-10-22T17:15:31,can we come back to the last section in a sec
M05627,G19,studio_7,S042,2026-10-22T17:15:38,so consolidation is part of learning not a break from it lol
M05628,G18,studio_7,S004,2026-10-22T17:15:49,so hi all sorry if that is obvious
M05629,G23,studio_7,S114,2026-10-22T17:16:04,yeah i'm convinced
M05630,G14,studio_7,S039,2026-10-22T17:16:05,should we outline first or am i off
M05631,G12,studio_7,S057,2026-10-22T17:16:23,ok i'm back
M05632,G18,studio_7,S054,2026-10-22T17:16:24,i'll write up the wrap up if that works for everyone
M05633,G06,studio_7,S073,2026-10-22T17:16:36,love that
M05634,G19,studio_7,S066,2026-10-22T17:16:39,so can someone paste the example?
M05635,G11,studio_7,S058,2026-10-22T17:16:40,thanks for waiting
M05636,G14,studio_7,S039,2026-10-22T17:16:41,we have four minutes left
M05637,G15,studio_7,S014,2026-10-22T17:17:08,sharing my screen now or am i off
M05638,G17,studio_7,S035,2026-10-22T17:17:16,"oh not sure, but sleep advice assumes a schedule many students do not control right"
M05639,G06,studio_7,S045,2026-10-22T17:17:21,ok hold on let me reread the example?
M05640,G06,studio_7,S116,2026-10-22T17:17:37,yeah who is taking notes today
M05641,G14,studio_7,S065,2026-10-22T17:17:46,i can share the doc
M05642,G08,studio_7,S021,2026-10-22T17:17:49,wait does everyone have the handout open
M05643,G24,studio_7,S005,2026-10-22T17:17:55,oh so consolidation is part of learning not a break from it what do you think
M05644,G08,studio_7,S088,2026-10-22T17:17:55,alright running two minutes late
M05645,G16,studio_7,S070,2026-10-22T17:18:01,ok we have five minutes left does that track
M05646,G07,studio_7,S001,2026-10-22T17:18:07,"for the doc, attention lapses show up before you feel tired"
M05647,G18,studio_7,S075,2026-10-22T17:18:13,the last two hours of studying cost more than they return if that works for everyone
M05648,G13,studio_7,S072,2026-10-22T17:18:14,alright fixed wake time helped me more than total hours did
M05649,G15,studio_7,S014,2026-10-22T17:18:35,my read is an eight am class fights most undergrad circadian rhythms does that track
M05650,G05,studio_7,S107,2026-10-22T17:18:35,i'm convinced does that track
M05651,G23,studio_7,S024,2026-10-22T17:19:00,"alright counterpoint, framing sleep as a study strategy landed better with my students does that track"
M05652,G09,studio_7,S082,2026-10-22T17:19:05,so who wants to present back lol
M05653,G12,studio_7,S057,2026-10-22T17:19:18,i'm not sure i follow or am i off
M05654,G20,studio_7,S117,2026-10-22T17:19:27,oh running two minutes late
M05655,G20,studio_7,S119,2026-10-22T17:19:28,that made me laugh
M05656,G08,studio_7,S068,2026-10-22T17:19:33,i'm adding the rubric to the doc
M05657,G20,studio_7,S117,2026-10-22T17:19:36,alright i'm not sure i follow
M05658,G08,studio_7,S088,2026-10-22T17:19:49,"yeah from the reading, attention lapses show up before you feel tired if that works for everyone"
M05659,G04,studio_7,S087,2026-10-22T17:20:03,right maybe sleep advice assumes a schedule many students do not control if that works for everyone
M05660,G23,studio_7,S040,2026-10-22T17:20:17,"so counterpoint, an eight am class fights most undergrad circadian rhythms or am i off"
M05661,G04,studio_7,S002,2026-10-22T17:20:24,"not sure, but an eight am class fights most undergrad circadian rhythms"
M05662,G09,studio_7,S067,2026-10-22T17:20:38,so agreed
M05663,G21,studio_7,S115,2026-10-22T17:20:39,wait i think consolidation is part of learning not a break from it
M05664,G16,studio_7,S070,2026-10-22T17:20:55,ok is that the same as what we said before right
M05665,G15,studio_7,S014,2026-10-22T17:20:56,yeah same here honestly
M05666,G19,studio_7,S003,2026-10-22T17:20:59,my wifi dropped sorry
M05667,G20,studio_7,S117,2026-10-22T17:21:08,really what do you think
M05668,G11,studio_7,S081,2026-10-22T17:21:08,hey consolidation is part of learning not a break from it lol
M05669,G09,studio_7,S077,2026-10-22T17:21:12,alright so attention lapses show up before you feel tired sorry if that is obvious
M05670,G01,studio_7,S030,2026-10-22T17:21:16,so so the last two hours of studying cost more than they return what do you think
M05671,G10,studio_7,S078,2026-10-22T17:21:18,hold on let me reread the example
M05672,G18,studio_7,S101,2026-10-22T17:21:18,oh let's each take five minutes to write first
M05673,G11,studio_7,S058,2026-10-22T17:21:19,alright this is fun actually
M05674,G08,studio_7,S021,2026-10-22T17:21:34,right i think sleep advice assumes a schedule many students do not control sorry if that is obvious
M05675,G13,studio_7,S022,2026-10-22T17:21:41,i'll write up the examples
M05676,G12,studio_7,S084,2026-10-22T17:21:45,alright i can present if nobody else wants to what do you think
M05677,G02,studio_7,S026,2026-10-22T17:21:47,hey i'll take the summary if that works for everyone
M05678,G23,studio_7,S114,2026-10-22T17:22:22,ok my read is an eight am class fights most undergrad circadian rhythms
M05679,G18,studio_7,S075,2026-10-22T17:22:23,yeah i lost the transcript again sorry does that track
M05680,G02,studio_7,S017,2026-10-22T17:22:33,oh i'll take the intro
M05681,G14,studio_7,S031,2026-10-22T17:22:39,wait oh interesting
M05682,G21,studio_7,S098,2026-10-22T17:22:46,so this is fun actually
M05683,G14,studio_7,S031,2026-10-22T17:22:47,"hey not sure, but attention lapses show up before you feel tired"
M05684,G18,studio_7,S075,2026-10-22T17:23:02,hey which the table are we on
M05685,G14,studio_7,S039,2026-10-22T17:23:05,hey what does that term mean again
M05686,G11,studio_7,S058,2026-10-22T17:23:05,hmm can we come back to the wrap up in a sec if that works for everyone
M05687,G03,studio_7,S055,2026-10-22T17:23:18,we should be careful about collecting sleep data at all does that track
M05688,G02,studio_7,S017,2026-10-22T17:23:19,wait what does that term mean again does that track
M05689,G13,studio_7,S022,2026-10-22T17:23:23,yeah so fixed wake time helped me more than total hours did?
M05690,G23,studio_7,S049,2026-10-22T17:23:34,yeah that makes sense
M05691,G09,studio_7,S036,2026-10-22T17:23:37,this is fun actually
M05692,G18,studio_7,S101,2026-10-22T17:23:47,does everyone have the reading open right
M05693,G04,studio_7,S050,2026-10-22T17:23:49,yeah running two minutes late
M05694,G12,studio_7,S013,2026-10-22T17:24:01,so hold on let me reread the reading
M05695,G21,studio_7,S098,2026-10-22T17:24:11,hey i think sleep advice assumes a schedule many students do not control
M05696,G15,studio_7,S014,2026-10-22T17:24:13,hmm let's split this two ways if that works for everyone
M05697,G19,studio_7,S066,2026-10-22T17:24:16,yeah that makes sense
M05698,G19,studio_7,S042,2026-10-22T17:24:18,wait one more hour of studying versus one more sleep cycle is the real tradeoff what do you think
M05699,G01,studio_7,S038,2026-10-22T17:24:30,hey maybe an eight am class fights most undergrad circadian rhythms
M05700,G23,studio_7,S106,2026-10-22T17:24:32,yes exactly?
M05701,G12,studio_7,S084,2026-10-22T17:24:49,should we outline first what do you think
M05702,G14,studio_7,S074,2026-10-22T17:25:00,wait i'll take part 3
M05703,G21,studio_7,S098,2026-10-22T17:25:17,ok i'm following now
M05704,G08,studio_7,S068,2026-10-22T17:25:26,"counterpoint, attention lapses show up before you feel tired does that track"
M05705,G03,studio_7,S055,2026-10-22T17:25:31,hey brb one sec lol
M05706,G19,studio_7,S066,2026-10-22T17:25:40,thanks for waiting
M05707,G23,studio_7,S114,2026-10-22T17:25:41,an eight am class fights most undergrad circadian rhythms sorry if that is obvious
M05708,G23,studio_7,S040,2026-10-22T17:25:49,"ok not sure, but attention lapses show up before you feel tired"
M05709,G16,studio_7,S052,2026-10-22T17:25:53,good point
M05710,G03,studio_7,S023,2026-10-22T17:25:54,alright can we come back to part 2 in a sec
M05711,G20,studio_7,S112,2026-10-22T17:26:02,"so counterpoint, fixed wake time helped me more than total hours did what do you think"
M05712,G20,studio_7,S119,2026-10-22T17:26:03,wait maybe attention lapses show up before you feel tired sorry if that is obvious
M05713,G07,studio_7,S071,2026-10-22T17:26:05,ok so an eight am class fights most undergrad circadian rhythms what do you think
M05714,G03,studio_7,S055,2026-10-22T17:26:18,so yes exactly
M05715,G15,studio_7,S020,2026-10-22T17:26:28,yeah is that the same as what we said before if that works for everyone
M05716,G03,studio_7,S100,2026-10-22T17:26:36,"not sure, but sleep advice assumes a schedule many students do not control"
M05717,G06,studio_7,S053,2026-10-22T17:26:50,i can present if nobody else wants to or am i off
M05718,G03,studio_7,S037,2026-10-22T17:27:00,sleep advice assumes a schedule many students do not control right
M05719,G03,studio_7,S079,2026-10-22T17:27:04,wait an eight am class fights most undergrad circadian rhythms lol
M05720,G18,studio_7,S075,2026-10-22T17:27:04,yeah is that the same as what we said before
M05721,G08,studio_7,S068,2026-10-22T17:27:15,alright i'm adding our notes to the doc what do you think
M05722,G02,studio_7,S064,2026-10-22T17:27:36,hey what does that term mean again
M05723,G20,studio_7,S113,2026-10-22T17:27:40,so love that
M05724,G03,studio_7,S079,2026-10-22T17:27:44,ok maybe an eight am class fights most undergrad circadian rhythms if that works for everyone
M05725,G03,studio_7,S079,2026-10-22T17:27:52,putting the prompt at the top of the doc lol
M05726,G05,studio_7,S025,2026-10-22T17:27:59,which the prompt are we on
M05727,G07,studio_8,S071,2026-10-29T16:01:00,wait honestly worry eats the working memory the test is measuring or am i off
M05728,G15,studio_8,S032,2026-10-29T16:01:10,hmm brb one sec
M05729,G09,studio_8,S029,2026-10-29T16:01:24,yeah so we should say frequent low stakes quizzes carefully
M05730,G12,studio_8,S013,2026-10-29T16:01:24,ok we should say frequent low stakes quizzes carefully
M05731,G01,studio_8,S056,2026-10-29T16:01:34,wait i'm adding the prompt to the doc or am i off
M05732,G10,studio_8,S015,2026-10-29T16:01:34,hmm i'll write up the intro or am i off
M05733,G17,studio_8,S099,2026-10-29T16:01:55,oh sorry can you repeat that?
M05734,G20,studio_8,S112,2026-10-29T16:01:59,so my read is we should say frequent low stakes quizzes carefully lol
M05735,G11,studio_8,S058,2026-10-29T16:02:01,really sorry if that is obvious
M05736,G16,studio_8,S109,2026-10-29T16:02:03,brb one sec
M05737,G11,studio_8,S092,2026-10-29T16:02:15,hmm maybe maybe the assessment design is the problem not the student if that works for everyone
M05738,G24,studio_8,S048,2026-10-29T16:02:28,ok do you mean our notes or the other one what do you think
M05739,G13,studio_8,S022,2026-10-29T16:02:44,wait the worry component predicts scores better than the physical symptoms what do you think
M05740,G23,studio_8,S024,2026-10-29T16:02:52,right what does that term mean again sorry if that is obvious
M05741,G22,studio_8,S096,2026-10-29T16:03:10,yeah nice
M05742,G05,studio_8,S051,2026-10-29T16:03:22,hey maybe treating arousal as information is the reappraisal move sorry if that is obvious
M05743,G20,studio_8,S119,2026-10-29T16:03:33,oh let's timebox this to twenty minutes?
M05744,G10,studio_8,S083,2026-10-29T16:03:36,ok i'm adding the doc link to the doc
M05745,G09,studio_8,S036,2026-10-29T16:03:38,oh love that
M05746,G08,studio_8,S068,2026-10-29T16:03:42,"so not sure, but an early warning email to an anxious student could backfire"
M05747,G16,studio_8,S070,2026-10-29T16:03:45,let's each take four minutes to write first right
M05748,G07,studio_8,S001,2026-10-29T16:03:54,ok brb one sec does that track
M05749,G22,studio_8,S096,2026-10-29T16:04:03,alright fair enough
M05750,G12,studio_8,S059,2026-10-29T16:04:04,hey can you give an example?
M05751,G07,studio_8,S071,2026-10-29T16:04:20,alright what does that term mean again if that works for everyone
M05752,G19,studio_8,S042,2026-10-29T16:04:26,hey the worry component predicts scores better than the physical symptoms if that works for everyone
M05753,G24,studio_8,S041,2026-10-29T16:04:29,alright one high stakes exam measures composure as much as knowledge?
M05754,G18,studio_8,S004,2026-10-29T16:04:30,alright can someone paste the reading
M05755,G21,studio_8,S115,2026-10-29T16:04:32,yeah i can open the doc lol
M05756,G15,studio_8,S032,2026-10-29T16:05:02,right an early warning email to an anxious student could backfire what do you think
M05757,G05,studio_8,S107,2026-10-29T16:05:05,right let's timebox this to twenty minutes
M05758,G18,studio_8,S069,2026-10-29T16:05:30,oh where is that in the prompt right
M05759,G15,studio_8,S020,2026-10-29T16:05:45,wait do you mean the slide or the other one
M05760,G11,studio_8,S081,2026-10-29T16:06:00,right maybe the assessment design is the problem not the student sorry if that is obvious
M05761,G24,studio_8,S060,2026-10-29T16:06:01,oh interesting
M05762,G15,studio_8,S014,2026-10-29T16:06:02,yeah oh interesting lol
M05763,G14,studio_8,S104,2026-10-29T16:06:12,so same here honestly
M05764,G20,studio_8,S117,2026-10-29T16:06:25,yeah let's timebox this to five minutes
M05765,G06,studio_8,S073,2026-10-29T16:06:38,"hey counterpoint, maybe the assessment design is the problem not the student sorry if that is obvious"
M05766,G23,studio_8,S114,2026-10-29T16:06:39,maybe we should say frequent low stakes quizzes carefully
M05767,G04,studio_8,S050,2026-10-29T16:06:53,hey so low stakes practice testing lowers the stakes of the real one if that works for everyone
M05768,G18,studio_8,S069,2026-10-29T16:07:02,alright i'm following now
M05769,G04,studio_8,S002,2026-10-29T16:07:02,alright reappraisal did not calm me down but it helped my score
M05770,G14,studio_8,S104,2026-10-29T16:07:09,alright running two minutes late
M05771,G12,studio_8,S095,2026-10-29T16:07:14,alright who wants to present back
M05772,G16,studio_8,S070,2026-10-29T16:07:26,hmm i'll take the second question
M05773,G12,studio_8,S013,2026-10-29T16:07:38,yeah worry eats the working memory the test is measuring
M05774,G12,studio_8,S013,2026-10-29T16:08:00,hey sorry can you repeat that
M05775,G19,studio_8,S018,2026-10-29T16:08:04,oh so the worry component predicts scores better than the physical symptoms
M05776,G16,studio_8,S052,2026-10-29T16:08:23,hmm let's split this twenty ways?
M05777,G10,studio_8,S009,2026-10-29T16:08:27,so running two minutes late does that track
M05778,G23,studio_8,S024,2026-10-29T16:08:30,hmm where is that in the example
M05779,G22,studio_8,S027,2026-10-29T16:08:31,alright who wants to present back?
